"","X","Y","date"
"2658",349946.129064202,582559.302140202,2016-04-02
"2659",356224.768409912,589501.149843812,2016-04-02
"2660",356721.583556109,564732.096622138,2016-04-02
"2661",351400.64973973,577438.334969145,2016-04-02
"2663",347546.479317195,589738.635569327,2016-04-02
"2664",363806.036221485,564526.73310946,2016-04-02
"2665",352014.561972713,579563.094866989,2016-04-02
"2666",357467.71075022,556748.452652407,2016-04-02
"2667",349054.89737368,584111.926981408,2016-04-02
"2668",350584.722806146,574058.405185463,2016-04-02
"2669",358368.400924052,581360.791360171,2016-04-03
"2671",355113.458439271,564505.71461091,2016-04-03
"2672",355607.189514933,564903.733037113,2016-04-03
"2673",357069.356919152,566794.393043655,2016-04-03
"2674",352835.349792249,569933.551833102,2016-04-03
"2675",350410.401252974,584000.666646073,2016-04-03
"2676",359285.826465249,581185.873190054,2016-04-03
"2677",351419.546820386,565001.925241981,2016-04-03
"2678",355342.685511959,584209.170934333,2016-04-03
"2679",362916.903021595,563515.96240567,2016-04-03
"2680",356632.528613722,588841.811058362,2016-04-03
"2681",358092.262451139,559138.99242019,2016-04-03
"2682",360884.265196625,564025.879484561,2016-04-03
"2683",355106.103066203,558821.185116278,2016-04-03
"2684",357110.460939515,568986.882317613,2016-04-03
"2685",357859.045905127,567278.469234681,2016-04-04
"2686",356476.804697939,570004.618992989,2016-04-04
"2687",354490.079446497,588099.937328873,2016-04-04
"2688",360732.404525766,568311.416810242,2016-04-04
"2689",356396.96266026,583519.446053835,2016-04-04
"2690",351320.780364081,576734.547838011,2016-04-04
"2691",350282.974661566,580914.878179694,2016-04-04
"2692",352483.335485595,566936.759706996,2016-04-04
"2693",355426.795723335,584720.001251061,2016-04-04
"2694",357069.356919152,566794.393043655,2016-04-04
"2695",364521.752026795,561135.127334875,2016-04-04
"2696",357791.751158685,565347.234154469,2016-04-04
"2697",350249.751020857,567805.739687474,2016-04-04
"2698",364200.152169154,564943.348709701,2016-04-04
"2699",364064.183766158,566222.279613807,2016-04-04
"2700",363988.935296769,565365.544079656,2016-04-04
"2701",351727.715459747,581697.978804501,2016-04-04
"2702",350607.251224247,578127.537833202,2016-04-04
"2703",351730.172372502,589190.510855794,2016-04-04
"2705",355207.338586874,593599.826831107,2016-04-04
"2706",359185.286490064,558355.092876638,2016-04-04
"2707",356947.099022339,566243.935599434,2016-04-04
"2708",350895.919781269,576614.207569979,2016-04-04
"2709",347932.662427796,588763.544523964,2016-04-04
"2710",358623.822715418,555076.390844227,2016-04-04
"2711",355135.666846386,585147.715885393,2016-04-04
"2713",345639.935447761,567347.309953921,2016-04-05
"2714",340658.877096812,589359.73927477,2016-04-05
"2715",347941.153331483,580663.468306502,2016-04-05
"2716",351333.918395306,576270.68538441,2016-04-05
"2718",346316.880639766,590024.523813981,2016-04-05
"2719",356418.265265662,587377.879809107,2016-04-05
"2720",359525.420485071,558338.581751639,2016-04-05
"2721",362403.027712904,569576.966513766,2016-04-05
"2722",352550.410060934,569258.679110007,2016-04-05
"2723",355077.143119443,579247.338368306,2016-04-05
"2724",357869.461601061,566998.313026906,2016-04-05
"2725",349460.019335304,585172.94623087,2016-04-05
"2726",355169.534470271,584149.73259195,2016-04-05
"2727",351320.780364081,576734.547838011,2016-04-05
"2728",360891.278327708,563661.059056823,2016-04-05
"2729",359870.173454327,562580.80228924,2016-04-05
"2730",343812.022017937,589854.117619108,2016-04-05
"2731",355370.995341439,568627.752887598,2016-04-05
"2732",358247.422004028,564398.691854303,2016-04-05
"2733",347175.794439049,579266.600812065,2016-04-05
"2734",348270.036976193,580394.002941697,2016-04-05
"2735",350809.362552554,576910.158099653,2016-04-05
"2736",350778.893289972,588859.523736832,2016-04-05
"2737",358962.166698904,569041.129953274,2016-04-05
"2738",359063.970292101,570271.016666321,2016-04-05
"2739",351552.466260058,590273.548416783,2016-04-05
"2740",355495.939457995,565285.072562582,2016-04-05
"2741",358356.522024353,561861.212352978,2016-04-05
"2742",353689.429563642,571968.350091896,2016-04-05
"2744",359936.878042289,558125.860621867,2016-04-06
"2745",356139.400544118,563888.124378588,2016-04-06
"2746",360993.344351931,567320.180831076,2016-04-06
"2747",355659.324761713,584502.996264862,2016-04-06
"2748",358041.92471217,564547.416319065,2016-04-06
"2749",358254.11780388,566079.075173606,2016-04-06
"2750",342869.31136265,586961.872705289,2016-04-06
"2751",353584.260587579,572131.172017962,2016-04-06
"2752",347719.274439892,585655.444110123,2016-04-06
"2753",347405.357016982,580467.722719055,2016-04-06
"2754",351826.18362217,593713.821777134,2016-04-06
"2755",360770.260220244,564481.316336088,2016-04-06
"2756",349871.776109563,568488.853816003,2016-04-06
"2757",350622.824285762,585726.511869962,2016-04-06
"2758",351922.805111078,565908.91156046,2016-04-06
"2759",356223.498955915,564502.575734693,2016-04-06
"2760",356223.498955915,564502.575734693,2016-04-06
"2761",362965.984696685,565709.355000951,2016-04-06
"2762",366189.545447399,554200.925201466,2016-04-07
"2763",350451.481669853,569107.820518476,2016-04-07
"2764",346691.821922254,580465.340483224,2016-04-07
"2765",352699.105615372,571141.469718967,2016-04-07
"2766",354178.323501886,578715.725065906,2016-04-07
"2767",362243.03333799,565784.00211657,2016-04-07
"2768",346684.145542142,577520.397084284,2016-04-07
"2769",358283.402906781,561766.426654021,2016-04-07
"2770",346904.858951918,579268.032694662,2016-04-07
"2771",348228.634966054,587695.224446347,2016-04-07
"2772",351522.854411177,576739.115541693,2016-04-07
"2773",356609.976184382,565119.192814519,2016-04-07
"2774",354902.199327858,558032.564798432,2016-04-07
"2775",357305.831412819,569222.480311438,2016-04-07
"2776",366399.315134766,553487.430993728,2016-04-07
"2777",354228.307994595,578976.021770077,2016-04-07
"2778",352228.810999248,566037.873152133,2016-04-07
"2779",359806.151521859,566457.319519571,2016-04-07
"2780",362251.28832707,564165.819111892,2016-04-07
"2781",355325.539052267,564099.934883,2016-04-07
"2782",359923.176576621,563395.530391344,2016-04-07
"2783",358056.900819776,569473.018625386,2016-04-07
"2784",358915.535892345,562153.469739867,2016-04-07
"2785",355339.912238708,567144.677584509,2016-04-07
"2786",346400.750981289,567684.088506511,2016-04-07
"2787",352715.298827294,591715.206121998,2016-04-07
"2788",352645.73742072,585659.786884457,2016-04-07
"2789",350317.689781199,568960.927705113,2016-04-07
"2791",353911.567018079,571380.443041484,2016-04-07
"2792",347301.089165879,579672.851028752,2016-04-07
"2793",350600.829206432,577114.384064393,2016-04-07
"2794",357229.98073699,561106.821510472,2016-04-07
"2795",355298.787061297,591602.688526724,2016-04-07
"2796",353003.900283319,563820.456407309,2016-04-08
"2797",357194.898623595,585524.095847395,2016-04-08
"2798",356629.809914441,585458.590559589,2016-04-08
"2799",359155.979904428,568533.564031845,2016-04-08
"2800",359983.561739982,566135.688738751,2016-04-08
"2801",352391.572779404,572293.595374221,2016-04-08
"2802",357571.64418449,580246.757532702,2016-04-08
"2803",356365.55412035,570389.279734987,2016-04-08
"2804",351578.980934349,578150.94452396,2016-04-08
"2805",355170.43175078,584130.301151219,2016-04-08
"2806",345046.212824712,568679.953957477,2016-04-08
"2807",350118.993331041,583565.747116985,2016-04-08
"2808",353263.57162944,590293.068525222,2016-04-08
"2809",349952.843349242,582347.418295724,2016-04-08
"2810",362893.497115674,564532.206291518,2016-04-08
"2812",351895.922619895,574332.177980521,2016-04-08
"2813",360658.346003453,564868.350749125,2016-04-08
"2814",362280.842601353,569757.731915875,2016-04-08
"2815",355723.365378483,567979.820461261,2016-04-08
"2817",353614.101219153,567466.7479494,2016-04-08
"2819",363610.380329867,562075.224758693,2016-04-09
"2820",363339.389384976,566950.480034425,2016-04-09
"2821",359402.863485489,562767.069029646,2016-04-09
"2822",351326.019009806,576548.980481816,2016-04-09
"2823",358956.948254836,569250.463238572,2016-04-09
"2824",360069.183929998,561470.728857829,2016-04-09
"2825",358821.971125315,564274.656287869,2016-04-09
"2826",355548.701994503,578183.007093703,2016-04-09
"2827",344614.555075683,569515.39065852,2016-04-09
"2828",358281.267517447,561752.747240004,2016-04-09
"2829",360722.962693534,554130.507050376,2016-04-09
"2830",356592.650637273,586063.332460285,2016-04-09
"2831",355366.13256626,593866.208889847,2016-04-09
"2832",356201.001112454,573829.522610374,2016-04-09
"2833",349313.078876374,579350.720261446,2016-04-09
"2834",363694.511629707,566626.18237796,2016-04-09
"2835",352020.913999862,563680.846918319,2016-04-09
"2836",356649.590540809,563707.984397143,2016-04-09
"2837",356863.570126774,583647.455785738,2016-04-10
"2839",351589.338202395,585445.77395488,2016-04-10
"2840",363101.349458402,564298.111919607,2016-04-10
"2841",346100.799517508,582241.114334274,2016-04-10
"2842",347926.581687707,581262.393291953,2016-04-10
"2843",347901.515671836,578462.160450673,2016-04-10
"2844",356264.664613407,570377.93226184,2016-04-10
"2845",354810.732380649,582723.6259389,2016-04-10
"2846",361036.961575265,567830.721952745,2016-04-10
"2847",354006.087777563,575239.547043979,2016-04-10
"2848",358338.252414549,557715.36932832,2016-04-10
"2849",363810.32090974,564316.727356931,2016-04-10
"2850",347310.553959917,578347.582524518,2016-04-10
"2851",350461.268449808,585797.784520111,2016-04-10
"2852",360345.308622337,573408.289622098,2016-04-10
"2853",356233.858885917,564126.229512257,2016-04-10
"2855",358228.46110285,571267.720389965,2016-04-10
"2856",352490.934900657,571300.326832997,2016-04-10
"2857",354810.810352564,585027.907164746,2016-04-11
"2858",359178.870012841,556448.583516951,2016-04-11
"2859",354847.642673997,584521.570808183,2016-04-11
"2860",353645.51048393,584050.101512217,2016-04-11
"2861",360765.635072388,568177.298062396,2016-04-11
"2862",358950.834916956,569457.45663281,2016-04-11
"2863",349687.059770926,569660.493015307,2016-04-11
"2864",351784.064198563,571316.714103634,2016-04-11
"2865",356488.081820352,569576.960640028,2016-04-11
"2866",353917.132028043,571171.6659963,2016-04-11
"2867",359956.124790356,568286.757926734,2016-04-11
"2868",359539.433968717,569964.619355614,2016-04-11
"2869",357475.666299912,563146.206273303,2016-04-11
"2870",362855.09838445,563373.021157939,2016-04-11
"2871",352030.395081263,569669.954119303,2016-04-11
"2872",358614.412983493,562153.220359156,2016-04-11
"2873",361141.742406941,568109.972325461,2016-04-11
"2874",350065.651970615,581348.981663535,2016-04-11
"2875",347910.998452128,581913.183749457,2016-04-11
"2876",349871.474804691,566803.884875607,2016-04-11
"2877",364919.198759181,564394.456352014,2016-04-11
"2878",351885.5791185,582204.520591587,2016-04-11
"2879",342147.824939313,585377.198143813,2016-04-11
"2880",363029.07580338,567137.899949958,2016-04-11
"2882",366326.708106869,559104.59794637,2016-04-11
"2883",352858.526414254,587110.91247533,2016-04-11
"2884",357346.416151926,582160.01280963,2016-04-11
"2885",357919.456650934,581779.660793232,2016-04-11
"2886",353867.678071403,565679.710222705,2016-04-11
"2887",351110.797402793,566494.190569658,2016-04-12
"2888",355904.124293429,584130.254416458,2016-04-12
"2889",350727.392334879,583564.839214122,2016-04-12
"2890",354132.921085697,581750.076651886,2016-04-12
"2891",347367.503758012,589656.576167949,2016-04-12
"2892",352525.679971462,570112.42901528,2016-04-12
"2893",360690.671820688,567292.724451054,2016-04-12
"2894",354807.726424854,586116.32430112,2016-04-12
"2895",350727.392334879,583564.839214122,2016-04-12
"2896",358992.342341278,573286.3456136,2016-04-12
"2897",359025.555963757,568733.531327594,2016-04-12
"2898",345057.789928443,586103.811253724,2016-04-12
"2899",347529.974522756,567367.177392046,2016-04-12
"2900",362885.218915049,565899.805598637,2016-04-12
"2901",360769.292849351,568177.329157963,2016-04-12
"2902",354236.213400107,556584.788008614,2016-04-12
"2903",349560.285741665,578906.25074628,2016-04-12
"2904",350585.338691124,585015.694365398,2016-04-12
"2905",358574.1796756,563978.944385471,2016-04-12
"2906",351059.013677618,568819.458727665,2016-04-12
"2908",355304.82482969,591402.128867795,2016-04-12
"2909",363619.850824031,563706.227030379,2016-04-12
"2910",351276.869886453,574711.350792944,2016-04-12
"2911",358319.929268884,561879.241429573,2016-04-12
"2912",349849.551799813,567586.902230079,2016-04-12
"2915",348602.569358425,589399.341278529,2016-04-12
"2916",359751.601348506,557560.728919152,2016-04-13
"2917",355320.708535511,592404.398326004,2016-04-13
"2918",351558.202765597,572570.98762171,2016-04-13
"2919",359187.97466248,570672.136228272,2016-04-13
"2920",358878.94891251,577530.736502193,2016-04-13
"2921",355612.718937683,564705.95450057,2016-04-13
"2922",349879.422191699,568489.129317026,2016-04-13
"2923",353097.790780107,566144.014472929,2016-04-13
"2925",355360.348430138,566524.045599843,2016-04-13
"2926",360574.259183981,572655.466940378,2016-04-13
"2927",352966.079360917,581317.544587506,2016-04-13
"2928",354302.343013379,578029.668392167,2016-04-13
"2929",347935.388803779,580903.349672688,2016-04-13
"2931",353403.523401362,571367.073148832,2016-04-13
"2932",357703.654780624,575709.25300804,2016-04-13
"2933",352093.815767467,583669.129105986,2016-04-13
"2934",351087.973179806,567302.857224686,2016-04-13
"2935",357881.371818385,566574.661132203,2016-04-13
"2936",361444.745990378,561818.285017256,2016-04-13
"2937",356324.075049042,564511.47497148,2016-04-13
"2938",360713.802702714,564331.663876883,2016-04-13
"2939",350287.25608956,580755.182955802,2016-04-13
"2940",359216.391274202,573297.642611302,2016-04-13
"2941",349944.939891897,567809.379412765,2016-04-13
"2942",359327.879254237,570477.915432161,2016-04-13
"2943",359718.375062305,556601.225186304,2016-04-13
"2944",356421.320450922,582801.639116507,2016-04-14
"2945",364002.632262258,564764.080215181,2016-04-14
"2946",350782.539497485,574263.297403262,2016-04-14
"2947",349262.462049064,584969.973102382,2016-04-14
"2948",356056.14477983,591268.06601617,2016-04-14
"2949",361326.757900932,566235.05063961,2016-04-14
"2950",356364.909127702,570407.82408247,2016-04-14
"2951",356364.909127702,570407.82408247,2016-04-14
"2952",356573.09989015,570166.43889888,2016-04-14
"2953",361326.768376346,566233.828902652,2016-04-14
"2955",358024.572175123,565169.178682855,2016-04-14
"2956",356595.691535954,576966.191012646,2016-04-14
"2957",348939.712107188,578289.609461078,2016-04-14
"2958",360887.255194342,554196.431766524,2016-04-14
"2959",352705.239856177,575238.2570148,2016-04-14
"2960",356364.909127702,570407.82408247,2016-04-14
"2961",356364.909127702,570407.82408247,2016-04-14
"2962",357124.238677777,585885.306779966,2016-04-14
"2963",351111.137830547,590596.922242347,2016-04-14
"2964",360833.042375777,567681.031524179,2016-04-14
"2965",356599.919639513,569183.420667125,2016-04-14
"2966",350865.097657709,581742.74536435,2016-04-14
"2967",366533.422326114,558483.713391125,2016-04-14
"2968",356098.829992828,580148.696143144,2016-04-14
"2969",349958.914878084,585203.425692942,2016-04-14
"2970",359081.359756287,567191.60764432,2016-04-14
"2971",364129.755364111,563507.730949409,2016-04-14
"2972",349779.110049189,578512.463265595,2016-04-14
"2973",352597.912018521,571138.391138865,2016-04-14
"2974",358120.580643396,578140.65180145,2016-04-14
"2975",353248.029606667,569708.359686564,2016-04-14
"2976",359918.281347418,558767.153894333,2016-04-14
"2977",359056.975728779,557043.262630915,2016-04-14
"2978",360777.525261534,564242.900723818,2016-04-14
"2979",358721.675497792,556980.752813333,2016-04-14
"2981",354552.331114025,559405.076111377,2016-04-15
"2982",356674.327482673,564618.093959479,2016-04-15
"2983",356151.306149065,586892.911607892,2016-04-15
"2984",358091.945032887,566428.306485935,2016-04-15
"2985",363797.521550921,564921.975428399,2016-04-15
"2986",363797.521550921,564921.975428399,2016-04-15
"2987",363797.521550921,564921.975428399,2016-04-15
"2988",348213.333686427,583948.557092269,2016-04-15
